"","Season","team_name","Bats","xMLBAMID","PlayerNameRoute","PlayerName","playerid","Age","AgeRng","SeasonMin","SeasonMax","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","GB","FB","LD","IFFB","Pitches","Balls","Strikes","IFH","BU","BUH","BB_pct","K_pct","BB_K","OBP","SLG","OPS","ISO","BABIP","GB_FB","LD_pct","GB_pct","FB_pct","IFFB_pct","HR_FB","IFH_pct","BUH_pct","TTO_pct","wOBA","wRAA","wRC","Batting","Fielding","Replacement","Positional","wLeague","Defense","Offense","RAR","WAR","WAROld","Dollars","BaseRunning","Spd","wRC_plus","wBsR","WPA","WPA_minus","WPA_plus","RE24","REW","pLI","PH","WPA_LI","Clutch","FB_pct1","FBv","SL_pct","SLv","CT_pct","CTv","CB_pct","CBv","CH_pct","CHv","SF_pct","SFv","XX_pct","wFB","wSL","wCT","wCB","wCH","wSF","wFB_C","wSL_C","wCT_C","wCB_C","wCH_C","wSF_C","O-Swing_pct","Z-Swing_pct","Swing_pct","O-Contact_pct","Z-Contact_pct","Contact_pct","Zone_pct","F-Strike_pct","SwStr_pct","CStr_pct","C+SwStr_pct","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull_pct","Cent_pct","Oppo_pct","Soft_pct","Med_pct","Hard_pct","UBR","GDPRuns","AVG+","BB_pct+","K_pct+","OBP+","SLG+","ISO+","BABIP+","LD_pct+","GB_pct+","FB_pct+","HRFB_pct+","Pull_pct+","Cent_pct+","Oppo_pct+","Soft_pct+","Med_pct+","Hard_pct+","xwOBA","xAVG","xSLG","XBR","PPTV","CPTV","BPTV","DSV","DGV","BTV","rPPTV","rBPTV","EBV","ESV","rFTeamV","rBTeamV","rTV","pfx_FA_pct","pfx_FC_pct","pfx_FS_pct","pfx_FO_pct","pfx_SI_pct","pfx_SL_pct","pfx_CU_pct","pfx_KC_pct","pfx_EP_pct","pfx_CH_pct","pfx_SC_pct","pfx_vFA","pfx_vFC","pfx_vFS","pfx_vFO","pfx_vSI","pfx_vSL","pfx_vCU","pfx_vKC","pfx_vEP","pfx_vCH","pfx_vSC","pfx_FA-X","pfx_FC-X","pfx_FS-X","pfx_FO-X","pfx_SI-X","pfx_SL-X","pfx_CU-X","pfx_KC-X","pfx_EP-X","pfx_CH-X","pfx_SC-X","pfx_FA-Z","pfx_FC-Z","pfx_FS-Z","pfx_FO-Z","pfx_SI-Z","pfx_SL-Z","pfx_CU-Z","pfx_KC-Z","pfx_EP-Z","pfx_CH-Z","pfx_SC-Z","pfx_wFA","pfx_wFC","pfx_wFS","pfx_wFO","pfx_wSI","pfx_wSL","pfx_wCU","pfx_wKC","pfx_wEP","pfx_wCH","pfx_wSC","pfx_wFA_C","pfx_wFC_C","pfx_wFS_C","pfx_wFO_C","pfx_wSI_C","pfx_wSL_C","pfx_wCU_C","pfx_wKC_C","pfx_wEP_C","pfx_wCH_C","pfx_wSC_C","pfx_O-Swing_pct","pfx_Z-Swing_pct","pfx_Swing_pct","pfx_O-Contact_pct","pfx_Z-Contact_pct","pfx_Contact_pct","pfx_Zone_pct","pfx_Pace","pi_CH_pct","pi_CU_pct","pi_FA_pct","pi_FC_pct","pi_FS_pct","pi_SB_pct","pi_SI_pct","pi_SL_pct","pi_vCH","pi_vCU","pi_vFA","pi_vFC","pi_vFS","pi_vSB","pi_vSI","pi_vSL","pi_CH-X","pi_CU-X","pi_FA-X","pi_FC-X","pi_FS-X","pi_SB-X","pi_SI-X","pi_SL-X","pi_CH-Z","pi_CU-Z","pi_FA-Z","pi_FC-Z","pi_FS-Z","pi_SB-Z","pi_SI-Z","pi_SL-Z","pi_wCH","pi_wCU","pi_wFA","pi_wFC","pi_wFS","pi_wSB","pi_wSI","pi_wSL","pi_wCH_C","pi_wCU_C","pi_wFA_C","pi_wFC_C","pi_wFS_C","pi_wSB_C","pi_wSI_C","pi_wSL_C","pi_O-Swing_pct","pi_Z-Swing_pct","pi_Swing_pct","pi_O-Contact_pct","pi_Z-Contact_pct","pi_Contact_pct","pi_Zone_pct","pi_Pace","Events","EV","LA","Barrels","Barrel_pct","maxEV","HardHit","HardHit_pct","Q","TG","TPA","position","team_name_abb","teamid","Pos","pi_XX_pct","pi_vXX","pi_XX-X","pi_XX-Z","pi_wXX","pi_wXX_C","phLI","rBTV","pi_CS_pct","pi_vCS","pi_CS-X","pi_CS-Z","pi_wCS","pi_wCS_C","KN_pct","KNv","wKN","wKN_C","pfx_KN_pct","pfx_vKN","pfx_KN-X","pfx_KN-Z","pfx_wKN","pfx_wKN_C","pi_KN_pct","pi_vKN","pi_KN-X","pi_KN-Z","pi_wKN","pi_wKN_C","rCPTV","CFraming","rDGV","rDSV"
"1",2023,"SEA","R",677594,"Julio Rodriguez","Julio Rodríguez",23697,22,"22 - 22",2023,2023,155,654,714,180,109,37,2,32,102,103,47,6,175,11,2,0,14,37,10,0.2752,229,163,89,10,2519,842,1677,29,0,0,0.0658,0.2451,0.2686,0.3333,0.4847,0.818,0.2095,0.3296,1.4049,0.185,0.4761,0.3389,0.0613,0.1963,0.1266,0,0.3557,0.3475,17.2477,104.2445,23.9321,2.3553,22.1686,1.9776,2.2174,4.3329,29.148,57.8669,5.7703,6.0151,46.1627,5.2158,5.9951,127.9737,1.9387,2.3592,-13.5674,15.9266,35.1969,3.6032,1.0969,0,3.1075,-0.9566,0.4755,94.0226,0.2557,84.6044,0.0601,89.106,0.0781,80.7194,0.092,85.7446,0.0386,86.4433,0.0127,7.4903,2.7903,2.2283,2.8822,3.3749,-0.0435,0.6273,0.4346,1.4757,1.4705,1.461,-0.0448,0.4097,0.7297,0.5384,0.5886,0.8507,0.7315,0.4022,0.6303,0.1441,0.1278,0.2719,202,165,114,68,227,186,481,0.42,0.343,0.237,0.1414,0.4719,0.3867,4.5,0.6,111.5374,78.6219,105.9294,105.1526,117.6968,126.9044,111.3195,92.8699,113.0399,89.2741,156.2498,101.9588,99.3981,97.5346,91.3159,90.679,119.0783,0.345,0.274,0.475,3.2771,6,0,2,0,0,0,0.5136,-0.0831,6,2,0.5136,-0.0831,0.4305,0.2939,0.0705,0.039,0.0016,0.176,0.2529,0.0637,0.0131,NA,0.0892,NA,94.094,89.452,86.8245,83.45,93.7317,84.3479,80.335,83.2,NA,85.7509,NA,-1.4884,0.7703,-6.7948,-3.4915,-6.3567,2.5655,0.7946,2.2008,NA,-0.5712,NA,9.3123,4.6462,1.9683,0.1297,5.0751,0.9605,-5.1243,-4.8131,NA,3.8348,NA,9.1563,-0.112,2.5504,-0.2253,-3.4592,6.3948,1.4162,-0.9058,NA,0.4592,NA,1.2407,-0.0633,2.6025,-5.6335,-0.7826,1.007,0.8851,-2.7448,NA,0.205,NA,0.3731,0.7115,0.5384,0.5324,0.8385,0.73,0.4886,19.3837,0.0896,0.0701,0.2951,0.0713,0.039,NA,0.1748,0.2577,85.7807,80.472,94.1551,89.4498,86.2352,NA,93.8989,84.5609,-0.5154,0.7106,-1.3929,0.9243,-6.1666,NA,-6.1236,3.1926,2.5254,-6.9478,8.3655,3.4976,0.6869,NA,3.9178,-0.3324,0.8715,3.3003,9.005,-1.6005,2.3556,NA,-2.9114,4.4061,0.3873,1.8752,1.2153,-0.8941,2.4037,NA,-0.6632,0.681,0.3737,0.7083,0.5385,0.5368,0.8352,0.7302,0.4926,19.3837,481,92.6675,8.5054,57,0.1185,116.662,250,0.5198,4.4074,162,714,"OF","SEA",11,0,0.0024,88.1043,0,0,-0.1233,-2.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2023,"SEA","L",641487,"J.P. Crawford","J.P. Crawford",15491,28,"28 - 28",2023,2023,145,534,638,142,88,35,0,19,94,65,94,1,125,5,2,3,7,2,0,0.2659,160,154,95,17,2633,1099,1534,8,5,0,0.1473,0.1959,0.752,0.3795,0.4382,0.8177,0.1723,0.3138,1.039,0.2323,0.3912,0.3765,0.1104,0.1234,0.05,0,0.373,0.359,21.5389,99.2755,27.5118,-6.7518,19.8089,6.4815,1.9814,-0.2703,27.3915,48.9116,4.8773,5.052,39.0187,-0.1203,2.6575,135.9887,-1.0332,2.7876,-10.2967,13.0842,23.6524,2.4577,1.0378,1,1.7782,0.9077,0.5146,93.779,0.2092,83.9964,0.078,88.6829,0.0666,79.6207,0.1061,86.3154,0.0255,86.2985,0.003,19.4357,-5.6721,-2.2733,4.3684,4.6112,3.1252,1.4365,-1.0313,-1.1089,2.4962,1.6528,4.6645,0.2193,0.6041,0.3846,0.6991,0.9032,0.8368,0.4294,0.5282,0.0627,0.1975,0.2602,178,145,91,77,208,129,414,0.43,0.3502,0.2198,0.186,0.5024,0.3116,1.9,0.7,107.7638,175.9751,84.6771,119.725,106.4039,104.3711,105.968,116.5817,92.8834,99.1928,98.1951,104.385,101.4862,90.4565,120.1359,96.536,95.952,0.34,0.26,0.384,0.9129,4,0,0,0,0,0,0.1188,NA,4,0,0.1188,0,0.1188,0.3823,0.0818,0.0281,0.0019,0.127,0.202,0.062,0.0118,NA,0.1027,4e-04,94.0091,88.9163,87.227,82.12,92.8931,84.0881,79.0853,81.9645,NA,86.2352,79.4,-1.8227,0.5974,-6.3888,-3.6221,-1.096,0.275,1.5456,3.7678,NA,-7.1664,-6.0065,9.2143,4.7086,1.7007,1.7057,5.0785,1.01,-4.9938,-6.087,NA,3.5175,1.1581,16.2773,-0.315,2.693,-0.1239,0.91,-8.0126,3.3753,1.4865,NA,5.8927,0.0269,1.6196,-0.1465,3.6392,-2.4775,0.2724,-1.509,2.0708,4.7951,NA,2.1825,2.6946,0.1852,0.5745,0.3849,0.6371,0.8942,0.834,0.5131,17.7231,0.0997,0.0666,0.3744,0.0864,0.0301,4e-04,0.1313,0.2112,86.3005,79.7193,94.0974,89.403,85.9386,79.6079,93.02,84.0707,-7.0642,3.0415,-1.7661,0.7016,-5.4713,-6.1415,-0.8732,0.0955,2.2687,-7.1153,8.3546,3.8238,0.2403,0.1192,3.8331,-0.1742,5.875,4.9427,15.9879,-1.4798,1.7157,0.0269,2.3731,-7.2511,2.2424,2.8244,1.6248,-0.6519,2.1718,2.6946,0.6879,-1.3065,0.1877,0.5729,0.3847,0.6432,0.8948,0.8348,0.5114,17.7231,414,88.2546,15.0829,20,0.0483,110.079,150,0.3623,3.9383,162,638,"SS","SEA",11,0,NA,NA,NA,NA,NA,NA,8.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2023,"SEA","B",663728,"Cal Raleigh","Cal Raleigh",21534,26,"26 - 26",2023,2023,145,513,569,119,65,23,1,30,78,75,54,1,158,1,1,0,6,0,0,0.232,112,173,71,20,2344,873,1471,10,0,0,0.0949,0.2777,0.3418,0.3058,0.4561,0.7619,0.2242,0.273,0.6474,0.1994,0.3146,0.486,0.1156,0.1734,0.0893,0,0.4253,0.3262,3.6899,73.0193,9.0168,9.663,17.6666,7.3868,1.7671,17.0498,6.7851,43.2685,4.3146,4.8061,34.517,-2.2318,2.1158,113.2254,-0.9169,-0.1304,-10.724,10.5935,6.331,0.629,1.0178,17,1.1394,-1.2676,0.444,94.1936,0.1647,84.6857,0.0761,89.1685,0.0988,80.4589,0.1762,86.2379,0.0402,85.7553,0.003,4.776,3.9328,-3.0285,-1.8946,2.457,-1.8862,0.4601,1.0215,-1.7014,-0.8202,0.5964,-2.0066,0.345,0.7247,0.4972,0.5963,0.8056,0.7186,0.4009,0.5764,0.1395,0.1318,0.2713,182,103,71,73,158,125,356,0.5112,0.2893,0.1994,0.2051,0.4438,0.3511,-1.8,1.9,94.0059,113.3511,120.0111,96.4669,110.7596,135.8045,92.1994,100.101,74.6981,128.0204,138.0169,124.1195,83.8352,82.0743,132.451,85.2773,108.1247,0.33,0.233,0.466,-1.3149,6,0,0,0,0,0,0.6671,NA,6,0,0.6671,0,0.6671,0.361,0.085,0.0376,0.0017,0.0739,0.17,0.0769,0.0171,9e-04,0.1751,9e-04,94.3943,89.4332,86.008,84.15,93.6416,84.6626,79.5567,82.7375,42.45,86.1637,80.35,-3.1075,0.7829,-6.0571,-3.3547,-6.142,1.9831,2.5326,4.3715,-0.7625,-5.4186,-4.9314,9.1389,4.5285,2.6312,-0.6927,4.4864,0.8663,-5.092,-5.3749,7.0237,3.6143,-0.3355,-4.6401,0.4867,-0.3575,-0.2858,7.8656,0.7857,-0.3729,-1.2389,-0.2612,1.1487,0.0364,-0.5491,0.2446,-0.4063,-7.1438,4.5466,0.1974,-0.2072,-3.0973,-13.059,0.2802,1.8193,0.3053,0.6989,0.4968,0.5204,0.809,0.718,0.4865,20.0584,0.1731,0.0893,0.3585,0.0897,0.0406,9e-04,0.0701,0.1765,86.0059,80.1946,94.4852,89.8311,85.8118,80.5938,93.7801,84.681,-5.195,3.523,-2.8594,0.9832,-5.4398,-4.5802,-6.1228,2.1341,2.4037,-6.8235,8.2681,3.7415,1.1011,-1.6124,3.011,-0.4087,0.9795,0.3382,-3.6635,-1.6304,-1.4521,0.0364,8.2042,0.1997,0.2418,0.1618,-0.4367,-0.7764,-1.5286,1.8193,5.0026,0.0484,0.3025,0.7063,0.4972,0.5164,0.8103,0.7177,0.4822,20.0584,356,89.5342,20.3351,45,0.1264,113.672,145,0.4073,3.5123,162,569,"C","SEA",11,0,0.0013,101.8613,0,0,0.0314,1.0473,1.8238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.36,NA,NA
"4",2023,"SEA","R",553993,"Eugenio Suarez","Eugenio Suárez",12552,31,"31 - 31",2023,2023,162,598,694,139,88,29,0,22,68,96,70,0,214,15,11,0,10,2,1,0.2324,134,171,90,10,2907,1131,1776,9,0,0,0.1009,0.3084,0.3271,0.3228,0.3913,0.7141,0.1589,0.3137,0.7836,0.2278,0.3392,0.4329,0.0585,0.1287,0.0672,0,0.4409,0.3133,-2.9286,81.6312,3.5685,7.9918,21.5476,2.0788,2.1553,10.0705,1.1143,34.8877,3.4789,3.3134,27.8313,-2.4542,1.8693,104.2914,-1.3551,-0.3936,-13.1828,12.7891,2.841,0.3703,1.0684,0,-0.4817,0.1133,0.5109,93.7047,0.2532,84.3823,0.0596,88.5838,0.0741,79.5628,0.0796,85.2597,0.0227,85.6212,0.0014,4.7914,-6.0119,-2.9428,1.0169,-2.1126,1.3524,0.3231,-0.8179,-1.7011,0.473,-0.9145,2.0491,0.2642,0.6853,0.4454,0.508,0.8037,0.7038,0.4302,0.6023,0.1318,0.1658,0.2976,185,131,79,51,199,145,395,0.4684,0.3316,0.2,0.1291,0.5038,0.3671,-2.5,0.7,94.1975,120.4711,133.2696,101.8193,95.0162,96.2401,105.9334,114.3604,80.547,114.0465,102.3962,113.7085,96.0978,82.3055,83.398,96.8015,113.0409,0.324,0.223,0.419,-1.0992,3,0,1,0,0,0,0.3317,-0.0416,3,1,0.3317,-0.0416,0.2902,0.3266,0.0641,0.0196,0.0031,0.1774,0.2539,0.0651,0.0093,0.001,0.0799,NA,93.9592,88.7505,86.8053,82.4333,93.5724,84.2745,79.5122,80.4074,39.2333,85.0836,NA,-1.8806,0.8304,-5.852,-1.9816,-6.9345,2.4491,1.863,1.7678,1.0369,-0.3075,NA,9.2173,4.7162,1.9123,-0.8627,4.9615,0.9354,-5.0925,-5.2328,5.8884,3.8813,NA,1.5178,-4.3294,-1.0059,-0.0414,2.5857,-4.3521,-0.5072,1.8873,0.4206,-0.4282,NA,0.1601,-2.3276,-1.7648,-0.4605,0.5021,-0.5905,-0.2684,6.9898,14.0213,-0.1846,NA,0.2235,0.6484,0.4454,0.4032,0.7976,0.703,0.5222,18.7585,0.0799,0.0685,0.3228,0.0682,0.021,NA,0.1802,0.2594,84.6843,79.6136,93.9666,89.0965,85.3813,NA,93.7887,84.3025,-0.2257,1.8641,-1.6456,1.0032,-4.6115,NA,-6.6563,2.9856,2.5903,-7.0421,8.3118,3.6942,0.3164,NA,3.8398,-0.3326,-0.4329,0.7762,2.1308,-6.6992,-1.0212,NA,2.9559,-2.0066,-0.1866,0.39,0.2274,-3.3835,-1.674,NA,0.5652,-0.2665,0.2237,0.6473,0.4451,0.4129,0.7953,0.7036,0.5226,18.7585,395,90.2849,18.8685,50,0.1266,111.069,170,0.4304,4.284,162,694,"3B","SEA",11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
